"chrom" "Start" "FBgn"
"3L" 21949825 "FBgn0037143"
"3L" 21955110 "FBgn0037144"
"3L" 21962401 "FBgn0029091"
"3L" 21972002 "FBgn0037146"
"3L" 21985210 "FBgn0000045"
"3L" 22035003 "FBgn0004514"
"3L" 22065907 "FBgn0037149"
"3L" 22075867 "FBgn0000100"
"3L" 22082720 "FBgn0004414"
"3L" 22075056 "FBgn0037151"
"3L" 22073068 "FBgn0037150"
"3L" 22067270 "FBgn0027532"
"3L" 22026230 "FBgn0037147"
"3L" 21938634 "FBgn0037141"
"3L" 21854094 "FBgn0052449"
"3L" 22263369 "FBgn0015075"
"3L" 22267382 "FBgn0004179"
"3L" 22273985 "FBgn0025702"
"3L" 22288665 "FBgn0027086"
"3L" 22329778 "FBgn0052450"
"3L" 22454373 "FBgn0037162"
"3L" 22465619 "FBgn0037164"
"3L" 22468862 "FBgn0037165"
"3L" 22470556 "FBgn0037166"
"3L" 22474795 "FBgn0037167"
"3L" 22458816 "FBgn0037163"
"3L" 22293044 "FBgn0004449"
"3L" 22284354 "FBgn0011771"
"3L" 22265806 "FBgn0037156"
"3L" 22257749 "FBgn0028500"
"3L" 22548437 "FBgn0037169"
"3L" 22550226 "FBgn0037170"
"3L" 22606369 "FBgn0037172"
"3L" 22669956 "FBgn0037174"
"3L" 22687222 "FBgn0037176"
"3L" 22694083 "FBgn0037179"
"3L" 22695953 "FBgn0037180"
"3L" 22697230 "FBgn0052453"
"3L" 22712155 "FBgn0037181"
"3L" 22717728 "FBgn0052452"
"3L" 22728111 "FBgn0037185"
"3L" 22729766 "FBgn0260481"
"3L" 22741793 "FBgn0037188"
"3L" 22749444 "FBgn0052451"
"3L" 22788439 "FBgn0037191"
"3L" 22738602 "FBgn0010830"
"3L" 22732013 "FBgn0037186"
"3L" 22726234 "FBgn0037184"
"3L" 22721230 "FBgn0037183"
"3L" 22714313 "FBgn0037182"
"3L" 22693324 "FBgn0037178"
"3L" 22691674 "FBgn0037177"
"3L" 22686360 "FBgn0037175"
"3L" 22573114 "FBgn0037171"
"3L" 22837068 "FBgn0037195"
"3L" 22860787 "FBgn0037197"
"3L" 22863864 "FBgn0053169"
"3L" 22872200 "FBgn0037200"
"3L" 22879089 "FBgn0037202"
"3L" 22881045 "FBgn0037203"
"3L" 22898744 "FBgn0037204"
"3L" 22901912 "FBgn0037205"
"3L" 22910491 "FBgn0037206"
"3L" 22945657 "FBgn0037207"
"3L" 22987642 "FBgn0052457"
"3L" 22954421 "FBgn0052461"
"3L" 22873702 "FBgn0044324"
"3L" 22868380 "FBgn0010348"
"3L" 22869545 "FBgn0020518"
"3L" 22867175 "FBgn0037199"
"3L" 22854583 "FBgn0052459"
"3L" 22852270 "FBgn0052462"
"3L" 22847725 "FBgn0052460"
"3R" 6027767 "FBgn0037397"
"3R" 6108134 "FBgn0046878"
"3R" 6122592 "FBgn0037402"
"3R" 6167483 "FBgn0037405"
"3R" 6173549 "FBgn0037406"
"3R" 6184455 "FBgn0051562"
"3R" 6187315 "FBgn0037408"
"3R" 6198811 "FBgn0037409"
"3R" 6209373 "FBgn0037410"
"3R" 6215832 "FBgn0037411"
"3R" 6227512 "FBgn0037413"
"3R" 6234708 "FBgn0027527"
"3R" 6248994 "FBgn0037414"
"3R" 6255175 "FBgn0037415"
"3R" 6260211 "FBgn0037416"
"3R" 6263976 "FBgn0037417"
"3R" 6278531 "FBgn0037419"
"3R" 6287733 "FBgn0037421"
"3R" 6291737 "FBgn0037422"
"3R" 6299128 "FBgn0040279"
"3R" 6301804 "FBgn0037424"
"3R" 6305247 "FBgn0051561"
"3R" 6309976 "FBgn0051560"
"3R" 6311772 "FBgn0037427"
"3R" 6330248 "FBgn0037428"
"3R" 6284462 "FBgn0037420"
"3R" 6267591 "FBgn0037418"
"3R" 6218318 "FBgn0037412"
"3R" 6150116 "FBgn0051559"
"3R" 6111671 "FBgn0046875"
"3R" 6109642 "FBgn0046876"
"3R" 6088799 "FBgn0026077"
"3R" 6076804 "FBgn0037399"
"3R" 6054712 "FBgn0037398"
"3R" 6025826 "FBgn0037396"
"3R" 5779315 "FBgn0037374"
"3R" 5781762 "FBgn0037375"
"3R" 5789493 "FBgn0028690"
"3R" 5791879 "FBgn0037377"
"3R" 5794705 "FBgn0037379"
"3R" 5824615 "FBgn0037384"
"3R" 5831639 "FBgn0037386"
"3R" 5841170 "FBgn0037387"
"3R" 5847220 "FBgn0037388"
"3R" 5848953 "FBgn0037389"
"3R" 5856585 "FBgn0028436"
"3R" 6010573 "FBgn0037395"
"3R" 6000426 "FBgn0003261"
"3R" 5976177 "FBgn0010403"
"3R" 5972155 "FBgn0011281"
"3R" 5960294 "FBgn0040679"
"3R" 5858083 "FBgn0037391"
"3R" 5849697 "FBgn0029088"
"3R" 5822026 "FBgn0037383"
"3R" 5818794 "FBgn0037382"
"3R" 5793308 "FBgn0037378"
"3R" 5787337 "FBgn0037376"
"3R" 5753318 "FBgn0037372"
"3R" 5467778 "FBgn0037329"
"3R" 5470926 "FBgn0011715"
"3R" 5474899 "FBgn0037332"
"3R" 5485543 "FBgn0051550"
"3R" 5517117 "FBgn0010051"
"3R" 5555084 "FBgn0037338"
"3R" 5564865 "FBgn0037341"
"3R" 5568921 "FBgn0041191"
"3R" 5588873 "FBgn0037345"
"3R" 5601433 "FBgn0037347"
"3R" 5613358 "FBgn0019637"
"3R" 5624474 "FBgn0037351"
"3R" 5627852 "FBgn0051551"
"3R" 5632192 "FBgn0051549"
"3R" 5633627 "FBgn0037354"
"3R" 5637234 "FBgn0037356"
"3R" 5655139 "FBgn0037359"
"3R" 5660635 "FBgn0046222"
"3R" 5669713 "FBgn0037363"
"3R" 5733513 "FBgn0037368"
"3R" 5736748 "FBgn0037370"
"3R" 5742510 "FBgn0027497"
"3R" 5738178 "FBgn0037371"
"3R" 5734698 "FBgn0037369"
"3R" 5712975 "FBgn0004878"
"3R" 5690891 "FBgn0037365"
"3R" 5680054 "FBgn0037364"
"3R" 5665139 "FBgn0010772"
"3R" 5656236 "FBgn0037360"
"3R" 5652640 "FBgn0037358"
"3R" 5638655 "FBgn0027951"
"3R" 5635901 "FBgn0051548"
"3R" 5634626 "FBgn0051546"
"3R" 5616644 "FBgn0044823"
"3R" 5622119 "FBgn0037350"
"3R" 5607275 "FBgn0017550"
"3R" 5589601 "FBgn0014366"
"3R" 5579301 "FBgn0037344"
"3R" 5567502 "FBgn0037342"
"3R" 5563977 "FBgn0037340"
"3R" 5557663 "FBgn0037339"
"3R" 5539510 "FBgn0037336"
"3R" 5508842 "FBgn0010399"
"3R" 5489505 "FBgn0051547"
"3R" 5478390 "FBgn0015402"
"3R" 5472810 "FBgn0025825"
"3R" 5469463 "FBgn0037330"
"3R" 5465630 "FBgn0037328"
"3R" 5458563 "FBgn0037327"
"3R" 5150908 "FBgn0037295"
"3R" 5159612 "FBgn0037294"
"3R" 5219657 "FBgn0037297"
"3R" 5226158 "FBgn0037299"
"3R" 5232543 "FBgn0037301"
"3R" 5253153 "FBgn0037304"
"3R" 5300145 "FBgn0037310"
"3R" 5369540 "FBgn0051542"
"3R" 5371795 "FBgn0003275"
"3R" 5388228 "FBgn0011965"
"3R" 5425369 "FBgn0037325"
"3R" 5407183 "FBgn0037324"
"3R" 5400594 "FBgn0037323"
"3R" 5397643 "FBgn0037322"
"3R" 5378093 "FBgn0001311"
"3R" 5386717 "FBgn0037320"
"3R" 5358873 "FBgn0037315"
"3R" 5353717 "FBgn0037312"
"3R" 5275678 "FBgn0051538"
"3R" 5258336 "FBgn0037307"
"3R" 5255444 "FBgn0037305"
"3R" 5237651 "FBgn0260462"
"3R" 5240014 "FBgn0053293"
"3R" 5227289 "FBgn0040208"
"3R" 5221632 "FBgn0037298"
"3R" 5217751 "FBgn0037296"
"3R" 4906622 "FBgn0004913"
"3R" 4965445 "FBgn0037290"
"3R" 5128087 "FBgn0037293"
"3R" 5137057 "FBgn0040684"
"3R" 5077779 "FBgn0010313"
"3R" 4986500 "FBgn0037292"
"3R" 4981999 "FBgn0037291"
"3R" 4953506 "FBgn0037288"
"3R" 4948755 "FBgn0004436"
"3R" 4947933 "FBgn0004183"
"3R" 4876005 "FBgn0020280"
"3R" 4641963 "FBgn0037262"
"3R" 4641963 "FBgn0037263"
"3R" 4645981 "FBgn0022981"
"3R" 4654800 "FBgn0037265"
"3R" 4750035 "FBgn0010750"
"3R" 4811444 "FBgn0037279"
"3R" 4816318 "FBgn0037280"
"3R" 4830849 "FBgn0037284"
"3R" 4829911 "FBgn0037283"
"3R" 4817980 "FBgn0037282"
"3R" 4808336 "FBgn0026417"
"3R" 4781120 "FBgn0037276"
"3R" 4777497 "FBgn0037275"
"3R" 4719458 "FBgn0027570"
"3R" 4712882 "FBgn0037270"
"3R" 4644649 "FBgn0040466"
"3R" 4638010 "FBgn0037261"
"3R" 4577939 "FBgn0052945"
"3R" 4307908 "FBgn0027930"
"3R" 4311555 "FBgn0037232"
"3R" 4335098 "FBgn0040687"
"3R" 4337755 "FBgn0037235"
"3R" 4359883 "FBgn0037238"
"3R" 4378600 "FBgn0037239"
"3R" 4381306 "FBgn0037240"
"3R" 4387742 "FBgn0003882"
"3R" 4390366 "FBgn0037241"
"3R" 4400510 "FBgn0037244"
"3R" 4416438 "FBgn0051528"
"3R" 4427030 "FBgn0051525"
"3R" 4433965 "FBgn0037250"
"3R" 4437387 "FBgn0037252"
"3R" 4480812 "FBgn0037254"
"3R" 4485008 "FBgn0037255"
"3R" 4533248 "FBgn0051526"
"3R" 4541356 "FBgn0037260"
"3R" 4465421 "FBgn0051523"
"3R" 4441415 "FBgn0051522"
"3R" 4436222 "FBgn0037251"
"3R" 4429798 "FBgn0037249"
"3R" 4422483 "FBgn0037248"
"3R" 4407227 "FBgn0052944"
"3R" 4395979 "FBgn0037242"
"3R" 4334879 "FBgn0037236"
"3R" 4307435 "FBgn0037231"
"3R" 4292274 "FBgn0037230"
"3R" 4174632 "FBgn0037213"
"3R" 4197206 "FBgn0037215"
"3R" 4211783 "FBgn0037218"
"3R" 4233047 "FBgn0015331"
"3R" 4235217 "FBgn0010225"
"3R" 4243606 "FBgn0037223"
"3R" 4247020 "FBgn0037224"
"3R" 4254708 "FBgn0037227"
"3R" 4256972 "FBgn0041621"
"3R" 4266770 "FBgn0037228"
"3R" 4269221 "FBgn0037229"
"3R" 4248723 "FBgn0037225"
"3R" 4230779 "FBgn0037220"
"3R" 4218463 "FBgn0051516"
"3R" 4204493 "FBgn0037217"
"3R" 4189692 "FBgn0000500"
"2L" 5010922 "FBgn0031670"
"2L" 5029609 "FBgn0000299"
"2L" 5037709 "FBgn0260470"
"2L" 5052843 "FBgn0031676"
"2L" 5093976 "FBgn0031682"
"2L" 5096227 "FBgn0031683"
"2L" 5099177 "FBgn0031684"
"2L" 5072170 "FBgn0031681"
"2L" 5058404 "FBgn0028694"
"2L" 5055982 "FBgn0031678"
"2L" 5054579 "FBgn0031677"
"2L" 5051193 "FBgn0022023"
"2L" 5047818 "FBgn0031675"
"2L" 5040648 "FBgn0031673"
"2L" 5012144 "FBgn0016075"
"2L" 5009931 "FBgn0031668"
"2L" 4992808 "FBgn0053113"
"2L" 5240766 "FBgn0051971"
"2L" 5242699 "FBgn0046776"
"2L" 5264001 "FBgn0031693"
"2L" 5266392 "FBgn0031694"
"2L" 5268498 "FBgn0031695"
"2L" 5278865 "FBgn0031696"
"2L" 5288944 "FBgn0016076"
"2L" 5327227 "FBgn0015031"
"2L" 5329857 "FBgn0031701"
"2L" 5346200 "FBgn0016920"
"2L" 5404280 "FBgn0016660"
"2L" 5339132 "FBgn0031703"
"2L" 5330470 "FBgn0031702"
"2L" 5327975 "FBgn0031700"
"2L" 5315290 "FBgn0031698"
"2L" 5311311 "FBgn0031697"
"2L" 5271728 "FBgn0000228"
"2L" 5219000 "FBgn0003716"
"2L" 5241106 "FBgn0051914"
"2L" 5517737 "FBgn0031707"
"2L" 5520135 "FBgn0000318"
"2L" 5524139 "FBgn0031711"
"2L" 5525905 "FBgn0051989"
"2L" 5526957 "FBgn0051648"
"2L" 5528123 "FBgn0051915"
"2L" 5542480 "FBgn0002525"
"2L" 5547086 "FBgn0031717"
"2L" 5551838 "FBgn0031719"
"2L" 5553897 "FBgn0031721"
"2L" 5555072 "FBgn0004620"
"2L" 5565619 "FBgn0041719"
"2L" 5596833 "FBgn0031724"
"2L" 5662849 "FBgn0031728"
"2L" 5678582 "FBgn0031729"
"2L" 5626291 "FBgn0051646"
"2L" 5601723 "FBgn0031725"
"2L" 5587115 "FBgn0031723"
"2L" 5579580 "FBgn0031722"
"2L" 5552843 "FBgn0031720"
"2L" 5549709 "FBgn0031718"
"2L" 5539326 "FBgn0014189"
"2L" 5536850 "FBgn0031716"
"2L" 5535861 "FBgn0031715"
"2L" 5530620 "FBgn0031713"
"2L" 5521281 "FBgn0031710"
"2L" 5518893 "FBgn0031708"
"2L" 5435582 "FBgn0051647"
"2L" 5706374 "FBgn0031730"
"2L" 5721051 "FBgn0024191"
"2L" 5724656 "FBgn0031736"
"2L" 5746157 "FBgn0031735"
"2L" 5769752 "FBgn0051912"
"2L" 5784031 "FBgn0051913"
"2L" 5802220 "FBgn0031740"
"2L" 5805395 "FBgn0031741"
"2L" 5886002 "FBgn0031746"
"2L" 5907169 "FBgn0043362"
"2L" 5925937 "FBgn0015381"
"2L" 5943643 "FBgn0001128"
"2L" 5949450 "FBgn0031752"
"2L" 5955312 "FBgn0031753"
"2L" 5922876 "FBgn0031751"
"2L" 5908927 "FBgn0031749"
"2L" 5903178 "FBgn0031747"
"2L" 5892883 "FBgn0002855"
"2L" 5892298 "FBgn0002856"
"2L" 5859769 "FBgn0031745"
"2L" 5817890 "FBgn0051644"
"2L" 5800517 "FBgn0031739"
"2L" 5767002 "FBgn0031738"
"2L" 5762553 "FBgn0031737"
"2L" 5733675 "FBgn0031734"
"2L" 5726415 "FBgn0031733"
"2L" 5718121 "FBgn0031732"
"2L" 5715349 "FBgn0031731"
"2L" 5957004 "FBgn0003980"
"2L" 5968566 "FBgn0031757"
"2L" 5969859 "FBgn0031758"
"2L" 5981764 "FBgn0001942"
"2L" 5986348 "FBgn0001941"
"2L" 6000228 "FBgn0031760"
"2L" 6020835 "FBgn0031763"
"2L" 6038117 "FBgn0051643"
"2L" 6048002 "FBgn0031768"
"2L" 6050800 "FBgn0031769"
"2L" 6054302 "FBgn0031770"
"2L" 6062989 "FBgn0031772"
"2L" 6065997 "FBgn0031774"
"2L" 6069079 "FBgn0031776"
"2L" 6118512 "FBgn0051642"
"2L" 6131023 "FBgn0031784"
"2L" 6139382 "FBgn0031785"
"2L" 6151969 "FBgn0040950"
"2L" 6160400 "FBgn0031786"
"2L" 6153840 "FBgn0051639"
"2L" 6125879 "FBgn0031782"
"2L" 6096698 "FBgn0031779"
"2L" 6069790 "FBgn0031777"
"2L" 6067668 "FBgn0031775"
"2L" 6063562 "FBgn0031773"
"2L" 6060842 "FBgn0031771"
"2L" 6046516 "FBgn0029161"
"2L" 6041181 "FBgn0000052"
"2L" 6036997 "FBgn0031766"
"2L" 6034731 "FBgn0025742"
"2L" 6022951 "FBgn0031764"
"2L" 6013059 "FBgn0001170"
"2L" 6003574 "FBgn0001089"
"2L" 5989400 "FBgn0031759"
"2L" 5972115 "FBgn0000308"
"2L" 5965391 "FBgn0031756"
"2L" 5959596 "FBgn0003979"
"2L" 5956489 "FBgn0040949"
"2L" 6225048 "FBgn0026755"
"2L" 6255859 "FBgn0031791"
"2L" 6308819 "FBgn0260452"
"2L" 6338836 "FBgn0015623"
"2L" 6354956 "FBgn0031803"
"2L" 6367882 "FBgn0031805"
"2L" 6372388 "FBgn0043854"
"2L" 6381266 "FBgn0031808"
"2L" 6412315 "FBgn0031811"
"2L" 6456052 "FBgn0031815"
"2L" 6480929 "FBgn0031820"
"2L" 6489090 "FBgn0027496"
"2L" 6491061 "FBgn0051638"
"2L" 6492974 "FBgn0031824"
"2L" 6490155 "FBgn0031822"
"2L" 6487342 "FBgn0031821"
"2L" 6474438 "FBgn0031818"
"2L" 6466217 "FBgn0031817"
"2L" 6459015 "FBgn0031816"
"2L" 6448464 "FBgn0031814"
"2L" 6415179 "FBgn0011722"
"2L" 6357005 "FBgn0031804"
"2L" 6349393 "FBgn0031801"
"2L" 6346430 "FBgn0031800"
"2L" 6332881 "FBgn0031799"
"2L" 6263557 "FBgn0031792"
"2L" 6497053 "FBgn0031826"
"2L" 6498647 "FBgn0051637"
"2L" 6557800 "FBgn0031830"
"2L" 6559431 "FBgn0031831"
"2L" 6611011 "FBgn0031836"
"2L" 6649388 "FBgn0031842"
"2L" 6658517 "FBgn0028467"
"2L" 6663664 "FBgn0000392"
"2L" 6717625 "FBgn0031851"
"2L" 6723903 "FBgn0046704"
"2L" 6732866 "FBgn0031853"
"2L" 6742502 "FBgn0031855"
"2L" 6744663 "FBgn0051910"
"2L" 6736364 "FBgn0031854"
"2L" 6719394 "FBgn0025777"
"2L" 6711286 "FBgn0025595"
"2L" 6686791 "FBgn0031850"
"2L" 6684842 "FBgn0031849"
"2L" 6677835 "FBgn0028703"
"2L" 6676649 "FBgn0031848"
"2L" 6674682 "FBgn0000351"
"2L" 6671065 "FBgn0028990"
"2L" 6662061 "FBgn0031844"
"2L" 6656459 "FBgn0051636"
"2L" 6654760 "FBgn0051633"
"2L" 6632798 "FBgn0051635"
"2L" 6625138 "FBgn0051634"
"2L" 6617134 "FBgn0031837"
"2L" 6564112 "FBgn0031834"
"2L" 6559426 "FBgn0031832"
"2L" 6555717 "FBgn0031829"
"2L" 6774041 "FBgn0031858"
"2L" 6799744 "FBgn0051631"
"2L" 6803011 "FBgn0031860"
"2L" 6821934 "FBgn0051632"
"2L" 6852315 "FBgn0017551"
"2L" 6874900 "FBgn0031866"
"2L" 6908083 "FBgn0031868"
"2L" 6920704 "FBgn0004838"
"2L" 6950421 "FBgn0020616"
"2L" 6957008 "FBgn0031875"
"2L" 6960377 "FBgn0031877"
"2L" 6964421 "FBgn0021944"
"2L" 6972828 "FBgn0031879"
"2L" 6968711 "FBgn0016978"
"2L" 6961516 "FBgn0031878"
"2L" 6959099 "FBgn0031876"
"2L" 6954357 "FBgn0031874"
"2L" 6949310 "FBgn0031873"
"2L" 6945464 "FBgn0031872"
"2L" 6943178 "FBgn0031871"
"2L" 6932545 "FBgn0031869"
"2L" 6914301 "FBgn0028554"
"2L" 6916753 "FBgn0026196"
"2L" 6915581 "FBgn0052829"
"2L" 6911090 "FBgn0011737"
"2L" 6906666 "FBgn0042092"
"2L" 6860905 "FBgn0031865"
"2L" 6804324 "FBgn0031861"
"2L" 6799946 "FBgn0042189"
"2L" 6778555 "FBgn0015776"
"2L" 6759829 "FBgn0031857"
"2L" 6757864 "FBgn0031856"
"2L" 7021682 "FBgn0003046"
"2L" 7027526 "FBgn0031881"
"2L" 7056301 "FBgn0031885"
"2L" 7067983 "FBgn0031887"
"2L" 7182234 "FBgn0031893"
"2L" 7257512 "FBgn0051909"
"2L" 7250607 "FBgn0031900"
"2L" 7204538 "FBgn0031897"
"2L" 7194908 "FBgn0031896"
"2L" 7190431 "FBgn0031895"
"2L" 7185461 "FBgn0031894"
"2L" 7069536 "FBgn0031888"
"2L" 7064431 "FBgn0031886"
"2L" 7059214 "FBgn0051907"
"2L" 7030493 "FBgn0031882"
"2L" 7024829 "FBgn0051908"
"2L" 7333714 "FBgn0031902"
"2L" 7363379 "FBgn0031903"
"2L" 7377702 "FBgn0002938"
"2L" 7388508 "FBgn0031905"
"2L" 7401335 "FBgn0031907"
"2L" 7405227 "FBgn0031908"
"2L" 7410909 "FBgn0031910"
"2L" 7412417 "FBgn0028387"
"2L" 7437492 "FBgn0031914"
"2L" 7466543 "FBgn0031918"
"2L" 7474704 "FBgn0031920"
"2L" 7496791 "FBgn0011283"
"2L" 7454826 "FBgn0045495"
"2L" 7452520 "FBgn0041247"
"2L" 7445355 "FBgn0025697"
"2L" 7430530 "FBgn0031913"
"2L" 7408533 "FBgn0031909"
"2L" 7390984 "FBgn0031906"
"2L" 7384486 "FBgn0031904"
"2L" 7581924 "FBgn0083141"
"2L" 7605600 "FBgn0031925"
"2L" 7608389 "FBgn0031926"
"2L" 7666047 "FBgn0040299"
"2L" 7702805 "FBgn0041181"
"2L" 7747275 "FBgn0031941"
"2L" 7780085 "FBgn0003961"
"2L" 7781465 "FBgn0031946"
"2L" 7782865 "FBgn0031947"
"2L" 7800147 "FBgn0031951"
"2L" 7801668 "FBgn0031952"
"2L" 7796314 "FBgn0031950"
"2L" 7786160 "FBgn0031948"
"2L" 7752170 "FBgn0031942"
"2L" 7743682 "FBgn0031940"
"2L" 7740562 "FBgn0014454"
"2L" 7727157 "FBgn0031939"
"2L" 7723045 "FBgn0031937"
"2L" 7719847 "FBgn0031936"
"2L" 7716974 "FBgn0031935"
"2L" 7713998 "FBgn0053296"
"2L" 7693727 "FBgn0041182"
"2L" 7689311 "FBgn0031929"
"2L" 7821151 "FBgn0027515"
"2L" 7827650 "FBgn0004177"
"2L" 7840452 "FBgn0031954"
"2L" 7872849 "FBgn0011861"
"2L" 7983946 "FBgn0031968"
"2L" 8011405 "FBgn0031975"
"2L" 8029462 "FBgn0031977"
"2L" 8030721 "FBgn0044323"
"2L" 8041106 "FBgn0031979"
"2L" 8043471 "FBgn0031981"
"2L" 8072895 "FBgn0010287"
"2L" 8071812 "FBgn0013531"
"2L" 8054322 "FBgn0011230"
"2L" 8041873 "FBgn0031980"
"2L" 8026914 "FBgn0031976"
"2L" 8008302 "FBgn0031974"
"2L" 8004548 "FBgn0031973"
"2L" 7999670 "FBgn0031972"
"2L" 7994388 "FBgn0031970"
"2L" 7986786 "FBgn0031969"
"2L" 7889288 "FBgn0053121"
"2L" 7887693 "FBgn0051902"
"2L" 7883282 "FBgn0031961"
"2L" 7873495 "FBgn0031959"
"2L" 7864642 "FBgn0045038"
"2L" 7857957 "FBgn0031957"
"2L" 7844905 "FBgn0031955"
"2L" 7825347 "FBgn0020618"
"2L" 8124329 "FBgn0031986"
"2L" 8127001 "FBgn0031988"
"2L" 8147611 "FBgn0051606"
"2L" 8197193 "FBgn0031996"
"2L" 8198882 "FBgn0031997"
"2L" 8206171 "FBgn0031999"
"2L" 8211347 "FBgn0015299"
"2L" 8214045 "FBgn0032002"
"2L" 8215915 "FBgn0032003"
"2L" 8242486 "FBgn0032008"
"2L" 8290727 "FBgn0011902"
"2L" 8303429 "FBgn0032013"
"2L" 8305586 "FBgn0032014"
"2L" 8308427 "FBgn0032016"
"2L" 8311399 "FBgn0032018"
"2L" 8320328 "FBgn0032020"
"2L" 8327456 "FBgn0032022"
"2L" 8342695 "FBgn0032024"
"2L" 8346620 "FBgn0032025"
"2L" 8352187 "FBgn0051901"
"2L" 8355678 "FBgn0032026"
"2L" 8321280 "FBgn0032021"
"2L" 8309876 "FBgn0032017"
"2L" 8306696 "FBgn0032015"
"2L" 8258373 "FBgn0003502"
"2L" 8244160 "FBgn0032010"
"2L" 8240414 "FBgn0028987"
"2L" 8220980 "FBgn0032006"
"2L" 8218071 "FBgn0032005"
"2L" 8216851 "FBgn0032004"
"2L" 8212039 "FBgn0032000"
"2L" 8209626 "FBgn0003607"
"2L" 8200465 "FBgn0031998"
"2L" 8161796 "FBgn0031992"
"2L" 8134247 "FBgn0031990"
"2L" 8125668 "FBgn0031987"
"2L" 8116965 "FBgn0031985"
"2L" 8370454 "FBgn0032029"
"2L" 8374461 "FBgn0032030"
"2L" 8377035 "FBgn0032032"
"2L" 8382861 "FBgn0032034"
"2L" 8384455 "FBgn0032036"
"2L" 8389724 "FBgn0041717"
"2L" 8396649 "FBgn0032039"
"2L" 8399021 "FBgn0032040"
"2L" 8400421 "FBgn0051898"
"2L" 8403573 "FBgn0020497"
"2L" 8415690 "FBgn0027932"
"2L" 8442447 "FBgn0051897"
"2L" 8477349 "FBgn0053194"
"2L" 8481777 "FBgn0051896"
"2L" 8488981 "FBgn0032047"
"2L" 8515096 "FBgn0032052"
"2L" 8517411 "FBgn0032054"
"2L" 8519690 "FBgn0032055"
"2L" 8521933 "FBgn0016122"
"2L" 8529141 "FBgn0028394"
"2L" 8541761 "FBgn0051603"
"2L" 8542147 "FBgn0011259"
"2L" 8570888 "FBgn0051895"
"2L" 8620028 "FBgn0051602"
"2L" 8541552 "FBgn0051604"
"2L" 8516753 "FBgn0032053"
"2L" 8512174 "FBgn0032051"
"2L" 8509069 "FBgn0032050"
"2L" 8491868 "FBgn0032048"
"2L" 8494893 "FBgn0032049"
"2L" 8482084 "FBgn0051892"
"2L" 8449691 "FBgn0026718"
"2L" 8434058 "FBgn0027490"
"2L" 8431086 "FBgn0001137"
"2L" 8412144 "FBgn0032042"
"2L" 8408888 "FBgn0014417"
"2L" 8401476 "FBgn0001084"
"2L" 8395665 "FBgn0040959"
"2L" 8394446 "FBgn0040958"
"2L" 8393489 "FBgn0040098"
"2L" 8392456 "FBgn0015583"
"2L" 8381821 "FBgn0032033"
"2L" 8375502 "FBgn0032031"
"2L" 8672698 "FBgn0001114"
"2L" 8679116 "FBgn0051889"
"2L" 8683451 "FBgn0051890"
"2L" 8705572 "FBgn0032061"
"2L" 8752285 "FBgn0032065"
"2L" 8825645 "FBgn0029123"
"2L" 8862776 "FBgn0052986"
"2L" 8863811 "FBgn0052987"
"2L" 8864864 "FBgn0052988"
"2L" 8865850 "FBgn0052983"
"2L" 8866767 "FBgn0032072"
"2L" 8777661 "FBgn0032069"
"2L" 8772946 "FBgn0032068"
"2L" 8769159 "FBgn0032067"
"2L" 8765273 "FBgn0032066"
"2L" 8709880 "FBgn0003209"
"2L" 8687226 "FBgn0004914"
"2L" 8684823 "FBgn0032059"
"2L" 8681325 "FBgn0032058"
"2L" 8683806 "FBgn0051888"
"2L" 8676777 "FBgn0032057"
"2L" 8933962 "FBgn0032074"
"2L" 8937390 "FBgn0032075"
"2L" 8962533 "FBgn0052985"
"2L" 8964957 "FBgn0052984"
"2L" 8967535 "FBgn0032082"
"2L" 8980659 "FBgn0040963"
"2L" 8991735 "FBgn0032085"
"2L" 8994391 "FBgn0032086"
"2L" 8997605 "FBgn0040964"
"2L" 8998537 "FBgn0015316"
"2L" 9010583 "FBgn0032087"
"2L" 9012188 "FBgn0032088"
"2L" 9077121 "FBgn0032094"
"2L" 9084107 "FBgn0032095"
"2L" 9097563 "FBgn0051609"
"2L" 9111814 "FBgn0032096"
"2L" 9125737 "FBgn0052982"
"2L" 9164235 "FBgn0032100"
"2L" 9165421 "FBgn0032101"
"2L" 9051631 "FBgn0051708"
"2L" 9024320 "FBgn0032090"
"2L" 9012885 "FBgn0032089"
"2L" 8993818 "FBgn0013746"
"2L" 8985936 "FBgn0011705"
"2L" 8977834 "FBgn0032084"
"2L" 8970520 "FBgn0032083"
"2L" 8959255 "FBgn0032080"
"2L" 8953481 "FBgn0032079"
"2L" 8943455 "FBgn0032078"
"2L" 9166778 "FBgn0041092"
"2L" 9327744 "FBgn0032109"
"2L" 9330763 "FBgn0010314"
"2L" 9333567 "FBgn0026439"
"2L" 9342832 "FBgn0032110"
"2L" 9350470 "FBgn0032111"
"2L" 9387389 "FBgn0012036"
"2L" 9416588 "FBgn0032116"
"2L" 9431405 "FBgn0011232"
"2L" 9435399 "FBgn0032119"
"2L" 9396999 "FBgn0032115"
"2L" 9251472 "FBgn0032105"
"2L" 9250048 "FBgn0032104"
"2L" 9236521 "FBgn0051885"
"2L" 9437469 "FBgn0002973"
"2L" 9521210 "FBgn0032123"
"2L" 9528515 "FBgn0032122"
"2L" 9540523 "FBgn0032124"
"2L" 9542878 "FBgn0032125"
"2L" 9544171 "FBgn0032126"
"2L" 9545811 "FBgn0032127"
"2L" 9589476 "FBgn0032131"
